filename,start,end,primary_label,start_sec,end_sec,chunk_id,fold
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:40,00:00:45,23158;24279;517063;65380,40,45,BC2026_Train_0037_S22_20211226_021500_45,2
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:45,00:00:50,23158;24279;517063,45,50,BC2026_Train_0037_S22_20211226_021500_50,2
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:50,00:00:55,23158;24279;517063,50,55,BC2026_Train_0037_S22_20211226_021500_55,2
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:55,00:01:00,23158;24279;517063,55,60,BC2026_Train_0037_S22_20211226_021500_60,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:00,00:00:05,47158son07;chvcon1;whtdov,0,5,BC2026_Train_0058_S15_20250617_060100_5,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:05,00:00:10,47158son07;chvcon1;whtdov,5,10,BC2026_Train_0058_S15_20250617_060100_10,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:10,00:00:15,47158son07;47158son08;chvcon1;undtin1;whtdov,10,15,BC2026_Train_0058_S15_20250617_060100_15,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:15,00:00:20,47158son07;47158son08;chvcon1;undtin1;whtdov,15,20,BC2026_Train_0058_S15_20250617_060100_20,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:20,00:00:25,47158son07;47158son08;chvcon1;limpki;ruther1;undtin1;whtdov,20,25,BC2026_Train_0058_S15_20250617_060100_25,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:25,00:00:30,47158son07;47158son08;chacha1;chvcon1;whtdov,25,30,BC2026_Train_0058_S15_20250617_060100_30,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:30,00:00:35,47158son07;chacha1;chvcon1;whtdov,30,35,BC2026_Train_0058_S15_20250617_060100_35,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:35,00:00:40,47158son07;chacha1;chvcon1;whtdov,35,40,BC2026_Train_0058_S15_20250617_060100_40,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:40,00:00:45,47158son07;chacha1;chvcon1;magant1;whtdov,40,45,BC2026_Train_0058_S15_20250617_060100_45,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:45,00:00:50,47158son07;47158son08;chacha1;chvcon1;magant1;whtdov,45,50,BC2026_Train_0058_S15_20250617_060100_50,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:50,00:00:55,47158son07;chacha1;chvcon1;orwpar;whtdov,50,55,BC2026_Train_0058_S15_20250617_060100_55,2
BC2026_Train_0058_S15_20250617_060100.ogg,00:00:55,00:01:00,47158son07;chacha1;chvcon1;orwpar;whtdov,55,60,BC2026_Train_0058_S15_20250617_060100_60,2
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:00,00:00:05,47158son03;47158son10;47158son25;chacha1,0,5,BC2026_Train_0066_S23_20241124_044002_5,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:05,00:00:10,47158son03;47158son10;47158son25;chacha1;whtdov,5,10,BC2026_Train_0066_S23_20241124_044002_10,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:10,00:00:15,47158son03;47158son10;47158son25;chacha1;whtdov,10,15,BC2026_Train_0066_S23_20241124_044002_15,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:15,00:00:20,47158son03;47158son10;47158son25;chacha1;whtdov,15,20,BC2026_Train_0066_S23_20241124_044002_20,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:20,00:00:25,47158son03;47158son10;47158son25;chacha1;rufhor2;whtdov,20,25,BC2026_Train_0066_S23_20241124_044002_25,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:25,00:00:30,47158son03;47158son10;47158son25;chacha1;rufhor2;whtdov,25,30,BC2026_Train_0066_S23_20241124_044002_30,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:30,00:00:35,116570;47158son03;47158son10;47158son25;chacha1,30,35,BC2026_Train_0066_S23_20241124_044002_35,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:35,00:00:40,47158son03;47158son10;47158son25;chacha1;rufhor2;whtdov,35,40,BC2026_Train_0066_S23_20241124_044002_40,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:40,00:00:45,47158son03;47158son10;47158son25;chacha1;rufhor2;whtdov,40,45,BC2026_Train_0066_S23_20241124_044002_45,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:45,00:00:50,47158son03;47158son10;47158son25;chacha1;whtdov,45,50,BC2026_Train_0066_S23_20241124_044002_50,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:50,00:00:55,47158son03;47158son10;47158son25;chacha1;whtdov,50,55,BC2026_Train_0066_S23_20241124_044002_55,0
BC2026_Train_0066_S23_20241124_044002.ogg,00:00:55,00:01:00,47158son03;47158son10;47158son25;whtdov,55,60,BC2026_Train_0066_S23_20241124_044002_60,0
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:00,00:00:05,43435;47158son02;47158son06;47158son14;47158son25,0,5,BC2026_Train_0065_S23_20241124_040002_5,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:05,00:00:10,43435;47158son02;47158son06;47158son14;47158son25,5,10,BC2026_Train_0065_S23_20241124_040002_10,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:10,00:00:15,43435;47158son02;47158son06;47158son14;47158son25,10,15,BC2026_Train_0065_S23_20241124_040002_15,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:15,00:00:20,43435;47158son02;47158son06;47158son14;47158son25,15,20,BC2026_Train_0065_S23_20241124_040002_20,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:20,00:00:25,43435;47158son06;47158son14;47158son25,20,25,BC2026_Train_0065_S23_20241124_040002_25,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:25,00:00:30,43435;47158son06;47158son14;47158son25,25,30,BC2026_Train_0065_S23_20241124_040002_30,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:30,00:00:35,116570;43435;47158son06;47158son14;47158son25,30,35,BC2026_Train_0065_S23_20241124_040002_35,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:35,00:00:40,43435;47158son06;47158son14;47158son25,35,40,BC2026_Train_0065_S23_20241124_040002_40,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:40,00:00:45,43435;47158son06;47158son10;47158son14;47158son25,40,45,BC2026_Train_0065_S23_20241124_040002_45,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:45,00:00:50,43435;47158son02;47158son06;47158son14;47158son25,45,50,BC2026_Train_0065_S23_20241124_040002_50,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:50,00:00:55,43435;47158son02;47158son06;47158son14;47158son25,50,55,BC2026_Train_0065_S23_20241124_040002_55,1
BC2026_Train_0065_S23_20241124_040002.ogg,00:00:55,00:01:00,43435;47158son02;47158son06;47158son14;47158son25,55,60,BC2026_Train_0065_S23_20241124_040002_60,1
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:00,00:00:05,555146;65380;66971,0,5,BC2026_Train_0055_S22_20220219_200000_5,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:05,00:00:10,555146;65380;66971,5,10,BC2026_Train_0055_S22_20220219_200000_10,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:10,00:00:15,517063;555146;65380,10,15,BC2026_Train_0055_S22_20220219_200000_15,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:15,00:00:20,517063;555146;65380,15,20,BC2026_Train_0055_S22_20220219_200000_20,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:20,00:00:25,517063;555146;65380,20,25,BC2026_Train_0055_S22_20220219_200000_25,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:25,00:00:30,517063;555146;65380,25,30,BC2026_Train_0055_S22_20220219_200000_30,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:30,00:00:35,555146;65380,30,35,BC2026_Train_0055_S22_20220219_200000_35,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:35,00:00:40,555146;65380,35,40,BC2026_Train_0055_S22_20220219_200000_40,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:40,00:00:45,517063;555146,40,45,BC2026_Train_0055_S22_20220219_200000_45,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:45,00:00:50,517063;555146,45,50,BC2026_Train_0055_S22_20220219_200000_50,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:50,00:00:55,517063;555146;66971,50,55,BC2026_Train_0055_S22_20220219_200000_55,2
BC2026_Train_0055_S22_20220219_200000.ogg,00:00:55,00:01:00,517063;555146;66971,55,60,BC2026_Train_0055_S22_20220219_200000_60,2
